id,name,search_name,aliases,nationality,position,position_group,birth_year,active_from,active_to,is_retired,clubs,main_clubs,national_team,image_url,difficulty,popularity_score,source,source_id
andreu_fontas_prat_1989,Andreu Fontàs Prat,andreu fontas prat fontas prat,"[""Fontàs"",""Andreu Fontàs Prat"",""Prat""]",Spain,CB,Defence,1989,,,false,[],[],Spain,,Hard,1299,fifa_players_csv,andreu_fontas_prat_1989
angel_gonzalez_1994,Ángel González,angel gonzalez a gonzalez gonzalez,"[""A. González"",""Ángel González"",""González""]",Argentina,"RW,LW",Attack,1994,,,false,[],[],Argentina,,Hard,1299,fifa_players_csv,angel_gonzalez_1994
antonio_latorre_grueso_1997,Antonio Latorre Grueso,antonio latorre grueso lato grueso,"[""Lato"",""Antonio Latorre Grueso"",""Grueso""]",Spain,LB,Defence,1997,,,false,[],[],Spain,,Hard,1299,fifa_players_csv,antonio_latorre_grueso_1997
dimitris_giannoulis_1995,Dimitris Giannoulis,dimitris giannoulis d giannoulis giannoulis,"[""D. Giannoulis"",""Dimitris Giannoulis"",""Giannoulis""]",Greece,LB,Defence,1995,,,false,[],[],Greece,,Hard,1299,fifa_players_csv,dimitris_giannoulis_1995
elkin_soto_jaramillo_1980,Elkin Soto Jaramillo,elkin soto jaramillo e soto jaramillo,"[""E. Soto"",""Elkin Soto Jaramillo"",""Jaramillo""]",Colombia,"CM,CDM",Midfield,1980,,,false,[],[],Colombia,,Hard,1299,fifa_players_csv,elkin_soto_jaramillo_1980
georgiy_schennikov_1991,Georgiy Schennikov,georgiy schennikov g schennikov schennikov,"[""G. Schennikov"",""Georgiy Schennikov"",""Schennikov""]",Russia,"LWB,LM",Defence,1991,,,false,[],[],Russia,,Hard,1299,fifa_players_csv,georgiy_schennikov_1991
ismael_bangoura_1985,Ismaël Bangoura,ismael bangoura i bangoura bangoura,"[""I. Bangoura"",""Ismaël Bangoura"",""Bangoura""]",Guinea,"ST,CAM",Attack,1985,,,false,[],[],Guinea,,Hard,1299,fifa_players_csv,ismael_bangoura_1985
ivan_lopez_alvarez_1994,Iván López Álvarez,ivan lopez alvarez ivi alvarez,"[""Ivi"",""Iván López Álvarez"",""Álvarez""]",Spain,"LM,RM,ST",Midfield,1994,,,false,[],[],Spain,,Hard,1299,fifa_players_csv,ivan_lopez_alvarez_1994
james_collins_1983,James  Collins,james collins j collins collins,"[""J. Collins"",""James Collins"",""Collins""]",Wales,CB,Defence,1983,,,false,[],[],Wales,,Hard,1299,fifa_players_csv,james_collins_1983
levin_oztunal_1996,Levin Öztunalı,levin oztunal l oztunal oztunal,"[""L. Öztunalı"",""Levin Öztunalı"",""Öztunalı""]",Germany,"RM,RW,CM",Midfield,1996,,,false,[],[],Germany,,Hard,1299,fifa_players_csv,levin_oztunal_1996
lisandro_martinez_1998,Lisandro Martínez,lisandro martinez l martinez martinez,"[""L. Martínez"",""Lisandro Martínez"",""Martínez""]",Argentina,"CB,LB",Defence,1998,,,false,[],[],Argentina,,Hard,1299,fifa_players_csv,lisandro_martinez_1998
luigi_sepe_1991,Luigi Sepe,luigi sepe l sepe sepe,"[""L. Sepe"",""Luigi Sepe"",""Sepe""]",Italy,GK,Goalkeeper,1991,,,false,[],[],Italy,,Hard,1299,fifa_players_csv,luigi_sepe_1991
luis_hernandez_rodriguez_1989,Luís Hernández Rodríguez,luis hernandez rodriguez luis hernandez rodriguez,"[""Luís Hernández"",""Luís Hernández Rodríguez"",""Rodríguez""]",Spain,CB,Defence,1989,,,false,[],[],Spain,,Hard,1299,fifa_players_csv,luis_hernandez_rodriguez_1989
nick_lima_1994,Nick Lima,nick lima n lima lima,"[""N. Lima"",""Nick Lima"",""Lima""]",United States,RB,Defence,1994,,,false,[],[],United States,,Hard,1299,fifa_players_csv,nick_lima_1994
pablo_paulino_rosario_1997,Pablo Paulino Rosario,pablo paulino rosario p rosario rosario,"[""P. Rosario"",""Pablo Paulino Rosario"",""Rosario""]",Netherlands,"CDM,CM",Midfield,1997,,,false,[],[],Netherlands,,Hard,1299,fifa_players_csv,pablo_paulino_rosario_1997
roberto_suarez_pier_1995,Roberto Suárez Pier,roberto suarez pier rober pier,"[""Róber"",""Roberto Suárez Pier"",""Pier""]",Spain,"CB,CDM",Defence,1995,,,false,[],[],Spain,,Hard,1299,fifa_players_csv,roberto_suarez_pier_1995
romario_ibarra_1994,Romario Ibarra,romario ibarra r ibarra ibarra,"[""R. Ibarra"",""Romario Ibarra"",""Ibarra""]",Ecuador,"LM,LW",Midfield,1994,,,false,[],[],Ecuador,,Hard,1299,fifa_players_csv,romario_ibarra_1994
stefan_mitrovic_1990,Stefan Mitrović,stefan mitrovic s mitrovic mitrovic,"[""S. Mitrović"",""Stefan Mitrović"",""Mitrović""]",Serbia,CB,Defence,1990,,,false,[],[],Serbia,,Hard,1299,fifa_players_csv,stefan_mitrovic_1990
teun_koopmeiners_1998,Teun Koopmeiners,teun koopmeiners t koopmeiners koopmeiners,"[""T. Koopmeiners"",""Teun Koopmeiners"",""Koopmeiners""]",Netherlands,"CDM,CB",Midfield,1998,,,false,[],[],Netherlands,,Hard,1299,fifa_players_csv,teun_koopmeiners_1998
alan_browne_1995,Alan Browne,alan browne a browne browne,"[""A. Browne"",""Alan Browne"",""Browne""]",Republic of Ireland,"CM,CAM,CDM",Midfield,1995,,,false,[],[],Republic of Ireland,,Hard,1298,fifa_players_csv,alan_browne_1995
alfie_mawson_1994,Alfie Mawson,alfie mawson a mawson mawson,"[""A. Mawson"",""Alfie Mawson"",""Mawson""]",England,CB,Defence,1994,,,false,[],[],England,,Hard,1298,fifa_players_csv,alfie_mawson_1994
anthony_ruben_lozano_colon_1993,Anthony Rubén Lozano Colón,anthony ruben lozano colon a lozano colon,"[""A. Lozano"",""Anthony Rubén Lozano Colón"",""Colón""]",Honduras,ST,Attack,1993,,,false,[],[],Honduras,,Hard,1298,fifa_players_csv,anthony_ruben_lozano_colon_1993
anwar_el_ghazi_1995,Anwar El Ghazi,anwar el ghazi a el ghazi ghazi,"[""A. El Ghazi"",""Anwar El Ghazi"",""Ghazi""]",Netherlands,"RW,RM",Attack,1995,,,false,[],[],Netherlands,,Hard,1298,fifa_players_csv,anwar_el_ghazi_1995
cecilio_dominguez_1994,Cecilio Domínguez,cecilio dominguez c dominguez dominguez,"[""C. Domínguez"",""Cecilio Domínguez"",""Domínguez""]",Paraguay,"LM,CAM,RM",Midfield,1994,,,false,[],[],Paraguay,,Hard,1298,fifa_players_csv,cecilio_dominguez_1994
chidozie_collins_awaziem_1997,Chidozie Collins Awaziem,chidozie collins awaziem c awaziem awaziem,"[""C. Awaziem"",""Chidozie Collins Awaziem"",""Awaziem""]",Nigeria,CB,Defence,1997,,,false,[],[],Nigeria,,Hard,1298,fifa_players_csv,chidozie_collins_awaziem_1997
denis_bouanga_1994,Denis Bouanga,denis bouanga d bouanga bouanga,"[""D. Bouanga"",""Denis Bouanga"",""Bouanga""]",Gabon,"LM,LW",Midfield,1994,,,false,[],[],Gabon,,Hard,1298,fifa_players_csv,denis_bouanga_1994
diego_hernan_gonzalez_1988,Diego Hernán González,diego hernan gonzalez d gonzalez gonzalez,"[""D. González"",""Diego Hernán González"",""González""]",Argentina,CM,Midfield,1988,,,false,[],[],Argentina,,Hard,1298,fifa_players_csv,diego_hernan_gonzalez_1988
eddy_gnahore_1993,Eddy Gnahoré,eddy gnahore e gnahore gnahore,"[""E. Gnahoré"",""Eddy Gnahoré"",""Gnahoré""]",France,"CM,CDM",Midfield,1993,,,false,[],[],France,,Hard,1298,fifa_players_csv,eddy_gnahore_1993
edgar_miguel_ie_1994,Edgar Miguel Ié,edgar miguel ie edgar ie,"[""Edgar Ié"",""Edgar Miguel Ié""]",Portugal,"CB,RB",Defence,1994,,,false,[],[],Portugal,,Hard,1298,fifa_players_csv,edgar_miguel_ie_1994
gabriel_jairo_anibal_rangel_1992,Gabriel Jairo Aníbal Rangel,gabriel jairo anibal rangel gabrisco anibal rangel,"[""Gabrisco Aníbal"",""Gabriel Jairo Aníbal Rangel"",""Rangel""]",Brazil,"CDM,CM",Midfield,1992,,,false,[],[],Brazil,,Hard,1298,fifa_players_csv,gabriel_jairo_anibal_rangel_1992
gil_bastiao_dias_1996,Gil Bastião Dias,gil bastiao dias gil dias dias,"[""Gil Dias"",""Gil Bastião Dias"",""Dias""]",Portugal,"RM,RW",Midfield,1996,,,false,[],[],Portugal,,Hard,1298,fifa_players_csv,gil_bastiao_dias_1996
jamie_maclaren_1993,Jamie Maclaren,jamie maclaren j maclaren maclaren,"[""J. Maclaren"",""Jamie Maclaren"",""Maclaren""]",Australia,ST,Attack,1993,,,false,[],[],Melbourne City FC,,Hard,1298,fifa_players_csv,jamie_maclaren_1993
jhonny_cristian_herrera_munoz_1981,Jhonny Cristián Herrera Muñoz,jhonny cristian herrera munoz j herrera munoz,"[""J. Herrera"",""Jhonny Cristián Herrera Muñoz"",""Muñoz""]",Chile,GK,Goalkeeper,1981,,,false,[],[],Universidad de Chile,,Hard,1298,fifa_players_csv,jhonny_cristian_herrera_munoz_1981
joe_ralls_1993,Joe Ralls,joe ralls j ralls ralls,"[""J. Ralls"",""Joe Ralls"",""Ralls""]",England,"CM,CDM",Midfield,1993,,,false,[],[],England,,Hard,1298,fifa_players_csv,joe_ralls_1993
john_mcginn_1994,John McGinn,john mcginn j mcginn mcginn,"[""J. McGinn"",""John McGinn"",""McGinn""]",Scotland,CM,Midfield,1994,,,false,[],[],Scotland,,Hard,1298,fifa_players_csv,john_mcginn_1994
jordon_ibe_1995,Jordon  Ibe,jordon ibe j ibe ibe,"[""J. Ibe"",""Jordon Ibe"",""Ibe""]",England,"RM,RW",Midfield,1995,,,false,[],[],England,,Hard,1298,fifa_players_csv,jordon_ibe_1995
jorgino_silas_ruiz_prestes_1992,Jorgino Silas Ruiz Prestes,jorgino silas ruiz prestes jorginhson prestes,"[""Jorginhson"",""Jorgino Silas Ruiz Prestes"",""Prestes""]",Brazil,"CDM,CM,CAM",Midfield,1992,,,false,[],[],Brazil,,Hard,1298,fifa_players_csv,jorgino_silas_ruiz_prestes_1992
jose_fernando_cuadrado_romero_1985,José Fernando Cuadrado Romero,jose fernando cuadrado romero j cuadrado romero,"[""J. Cuadrado"",""José Fernando Cuadrado Romero"",""Romero""]",Colombia,GK,Goalkeeper,1985,,,false,[],[],Colombia,,Hard,1298,fifa_players_csv,jose_fernando_cuadrado_romero_1985
jose_marcio_da_costa_1983,José Márcio da Costa,jose marcio da costa mossoro costa,"[""Mossoró"",""José Márcio da Costa"",""Costa""]",Brazil,CAM,Midfield,1983,,,false,[],[],Brazil,,Hard,1298,fifa_players_csv,jose_marcio_da_costa_1983
joseph_aidoo_1995,Joseph Aidoo,joseph aidoo j aidoo aidoo,"[""J. Aidoo"",""Joseph Aidoo"",""Aidoo""]",Ghana,CB,Defence,1995,,,false,[],[],Ghana,,Hard,1298,fifa_players_csv,joseph_aidoo_1995
kasim_adams_nuhu_1995,Kasim Adams Nuhu,kasim adams nuhu k adams nuhu nuhu,"[""K. Adams Nuhu"",""Kasim Adams Nuhu"",""Nuhu""]",Ghana,CB,Defence,1995,,,false,[],[],Ghana,,Hard,1298,fifa_players_csv,kasim_adams_nuhu_1995
luca_waldschmidt_1996,Luca Waldschmidt,luca waldschmidt l waldschmidt waldschmidt,"[""L. Waldschmidt"",""Luca Waldschmidt"",""Waldschmidt""]",Germany,"CF,CAM",Attack,1996,,,false,[],[],Germany,,Hard,1298,fifa_players_csv,luca_waldschmidt_1996
lucas_torro_marset_1994,Lucas Torró Marset,lucas torro marset lucas torro marset,"[""Lucas Torró"",""Lucas Torró Marset"",""Marset""]",Spain,"CDM,CM",Midfield,1994,,,false,[],[],Spain,,Hard,1298,fifa_players_csv,lucas_torro_marset_1994
mato_jajalo_1988,Mato Jajalo,mato jajalo m jajalo jajalo,"[""M. Jajalo"",""Mato Jajalo"",""Jajalo""]",Bosnia Herzegovina,"CM,CDM",Midfield,1988,,,false,[],[],Bosnia Herzegovina,,Hard,1298,fifa_players_csv,mato_jajalo_1988
moises_gomez_bordonado_1994,Moisés Gómez Bordonado,moises gomez bordonado moi gomez bordonado,"[""Moi Gómez"",""Moisés Gómez Bordonado"",""Bordonado""]",Spain,"CAM,CM,LM,CDM",Midfield,1994,,,false,[],[],Spain,,Hard,1298,fifa_players_csv,moises_gomez_bordonado_1994
moussa_niakhate_1996,Moussa Niakhaté,moussa niakhate m niakhate niakhate,"[""M. Niakhaté"",""Moussa Niakhaté"",""Niakhaté""]",France,CB,Defence,1996,,,false,[],[],France,,Hard,1298,fifa_players_csv,moussa_niakhate_1996
mykyta_burda_1995,Mykyta Burda,mykyta burda m burda burda,"[""M. Burda"",""Mykyta Burda"",""Burda""]",Ukraine,"CB,RB,LB",Defence,1995,,,false,[],[],Ukraine,,Hard,1298,fifa_players_csv,mykyta_burda_1995
odil_akhmedov_1987,Odil Akhmedov,odil akhmedov o akhmedov akhmedov,"[""O. Akhmedov"",""Odil Akhmedov"",""Akhmedov""]",Uzbekistan,"CM,CDM",Midfield,1987,,,false,[],[],Uzbekistan,,Hard,1298,fifa_players_csv,odil_akhmedov_1987
otavio_alberto_cairinho_monteiro_1992,Otávio Alberto Cairinho Monteiro,otavio alberto cairinho monteiro otavio cairinho monteiro,"[""Otávio Cairinho"",""Otávio Alberto Cairinho Monteiro"",""Monteiro""]",Brazil,"CB,RB",Defence,1992,,,false,[],[],Brazil,,Hard,1298,fifa_players_csv,otavio_alberto_cairinho_monteiro_1992
sergio_padt_1990,Sergio Padt,sergio padt s padt padt,"[""S. Padt"",""Sergio Padt"",""Padt""]",Netherlands,GK,Goalkeeper,1990,,,false,[],[],Netherlands,,Hard,1298,fifa_players_csv,sergio_padt_1990
yuriy_lodygin_1990,Yuriy Lodygin,yuriy lodygin y lodygin lodygin,"[""Y. Lodygin"",""Yuriy Lodygin"",""Lodygin""]",Russia,GK,Goalkeeper,1990,,,false,[],[],Russia,,Hard,1298,fifa_players_csv,yuriy_lodygin_1990
aiden_o_brien_1993,Aiden O'Brien,aiden o brien a o brien o brien,"[""A. O'Brien"",""Aiden O'Brien"",""O'Brien""]",Republic of Ireland,LM,Midfield,1993,,,false,[],[],Republic of Ireland,,Hard,1297,fifa_players_csv,aiden_o_brien_1993
albano_benjamin_bizzarri_1977,Albano Benjamín Bizzarri,albano benjamin bizzarri a bizzarri bizzarri,"[""A. Bizzarri"",""Albano Benjamín Bizzarri"",""Bizzarri""]",Argentina,GK,Goalkeeper,1977,,,false,[],[],Argentina,,Hard,1297,fifa_players_csv,albano_benjamin_bizzarri_1977
alex_pritchard_1993,Alex  Pritchard,alex pritchard a pritchard pritchard,"[""A. Pritchard"",""Alex Pritchard"",""Pritchard""]",England,"CAM,ST",Midfield,1993,,,false,[],[],England,,Hard,1297,fifa_players_csv,alex_pritchard_1993
andre_hansen_1989,André Hansen,andre hansen a hansen hansen,"[""A. Hansen"",""André Hansen"",""Hansen""]",Norway,GK,Goalkeeper,1989,,,false,[],[],Norway,,Hard,1297,fifa_players_csv,andre_hansen_1989
bradley_dack_1993,Bradley Dack,bradley dack b dack dack,"[""B. Dack"",""Bradley Dack"",""Dack""]",England,CAM,Midfield,1993,,,false,[],[],England,,Hard,1297,fifa_players_csv,bradley_dack_1993
carlos_manuel_cardoso_mane_1994,Carlos Manuel Cardoso Mané,carlos manuel cardoso mane carlos mane mane,"[""Carlos Mané"",""Carlos Manuel Cardoso Mané"",""Mané""]",Portugal,"RW,LW",Attack,1994,,,false,[],[],Portugal,,Hard,1297,fifa_players_csv,carlos_manuel_cardoso_mane_1994
chris_brunt_1984,Chris Brunt,chris brunt c brunt brunt,"[""C. Brunt"",""Chris Brunt"",""Brunt""]",Northern Ireland,"CM,LB",Midfield,1984,,,false,[],[],Northern Ireland,,Hard,1297,fifa_players_csv,chris_brunt_1984
cristian_molinaro_1983,Cristian Molinaro,cristian molinaro c molinaro molinaro,"[""C. Molinaro"",""Cristian Molinaro"",""Molinaro""]",Italy,"LB,LM",Defence,1983,,,false,[],[],Italy,,Hard,1297,fifa_players_csv,cristian_molinaro_1983
erik_thommy_1994,Erik Thommy,erik thommy e thommy thommy,"[""E. Thommy"",""Erik Thommy"",""Thommy""]",Germany,"LM,RM,CAM",Midfield,1994,,,false,[],[],Germany,,Hard,1297,fifa_players_csv,erik_thommy_1994
felipe_mora_1993,Felipe Mora,felipe mora f mora mora,"[""F. Mora"",""Felipe Mora"",""Mora""]",Chile,ST,Attack,1993,,,false,[],[],Chile,,Hard,1297,fifa_players_csv,felipe_mora_1993
firmin_ndombe_mubele_1994,Firmin Ndombe Mubele,firmin ndombe mubele f mubele mubele,"[""F. Mubele"",""Firmin Ndombe Mubele"",""Mubele""]",DR Congo,ST,Attack,1994,,,false,[],[],DR Congo,,Hard,1297,fifa_players_csv,firmin_ndombe_mubele_1994
jean_paul_boetius_1994,Jean-Paul Boëtius,jean paul boetius j boetius boetius,"[""J. Boëtius"",""Jean-Paul Boëtius"",""Boëtius""]",Netherlands,"CAM,LW",Midfield,1994,,,false,[],[],Netherlands,,Hard,1297,fifa_players_csv,jean_paul_boetius_1994
jhon_cordoba_1993,Jhon Córdoba,jhon cordoba j cordoba cordoba,"[""J. Córdoba"",""Jhon Córdoba"",""Córdoba""]",Colombia,ST,Attack,1993,,,false,[],[],Colombia,,Hard,1297,fifa_players_csv,jhon_cordoba_1993
joel_robles_blazquez_1990,Joel Robles Blázquez,joel robles blazquez joel robles blazquez,"[""Joel Robles"",""Joel Robles Blázquez"",""Blázquez""]",Spain,GK,Goalkeeper,1990,,,false,[],[],Spain,,Hard,1297,fifa_players_csv,joel_robles_blazquez_1990
john_ruddy_1986,John Ruddy,john ruddy j ruddy ruddy,"[""J. Ruddy"",""John Ruddy"",""Ruddy""]",England,GK,Goalkeeper,1986,,,false,[],[],England,,Hard,1297,fifa_players_csv,john_ruddy_1986
justin_bijlow_1998,Justin Bijlow,justin bijlow j bijlow bijlow,"[""J. Bijlow"",""Justin Bijlow"",""Bijlow""]",Netherlands,GK,Goalkeeper,1998,,,false,[],[],Netherlands,,Hard,1297,fifa_players_csv,justin_bijlow_1998
marvin_matip_1985,Marvin Matip,marvin matip m matip matip,"[""M. Matip"",""Marvin Matip"",""Matip""]",Cameroon,CB,Defence,1985,,,false,[],[],Cameroon,,Hard,1297,fifa_players_csv,marvin_matip_1985
miguel_araujo_1994,Miguel Araujo,miguel araujo m araujo araujo,"[""M. Araujo"",""Miguel Araujo"",""Araujo""]",Peru,CB,Defence,1994,,,false,[],[],Club Atlético Talleres,,Hard,1297,fifa_players_csv,miguel_araujo_1994
oier_olazabal_paredes_1989,Oier Olazábal Paredes,oier olazabal paredes oier paredes,"[""Oier"",""Oier Olazábal Paredes"",""Paredes""]",Spain,GK,Goalkeeper,1989,,,false,[],[],Spain,,Hard,1297,fifa_players_csv,oier_olazabal_paredes_1989
olarenwaju_ayoba_kayode_1993,Olarenwaju Ayoba Kayode,olarenwaju ayoba kayode o kayode kayode,"[""O. Kayode"",""Olarenwaju Ayoba Kayode"",""Kayode""]",Nigeria,ST,Attack,1993,,,false,[],[],Nigeria,,Hard,1297,fifa_players_csv,olarenwaju_ayoba_kayode_1993
sergio_pellissier_1979,Sergio Pellissier,sergio pellissier s pellissier pellissier,"[""S. Pellissier"",""Sergio Pellissier"",""Pellissier""]",Italy,ST,Attack,1979,,,false,[],[],Italy,,Hard,1297,fifa_players_csv,sergio_pellissier_1979
silvestre_manuel_goncalves_varela_1985,Silvestre Manuel Gonçalves Varela,silvestre manuel goncalves varela varela,"[""Varela"",""Silvestre Manuel Gonçalves Varela""]",Portugal,"LM,RM",Midfield,1985,,,false,[],[],Portugal,,Hard,1297,fifa_players_csv,silvestre_manuel_goncalves_varela_1985
solly_march_1994,Solly March,solly march s march march,"[""S. March"",""Solly March"",""March""]",England,"LM,RM,RW",Midfield,1994,,,false,[],[],England,,Hard,1297,fifa_players_csv,solly_march_1994
stewart_downing_1984,Stewart Downing,stewart downing s downing downing,"[""S. Downing"",""Stewart Downing"",""Downing""]",England,"LM,LW,RW",Midfield,1984,,,false,[],[],England,,Hard,1297,fifa_players_csv,stewart_downing_1984
tranquillo_barnetta_1985,Tranquillo Barnetta,tranquillo barnetta t barnetta barnetta,"[""T. Barnetta"",""Tranquillo Barnetta"",""Barnetta""]",Switzerland,"CAM,CM,RW",Midfield,1985,,,false,[],[],Switzerland,,Hard,1297,fifa_players_csv,tranquillo_barnetta_1985
wayne_routledge_1985,Wayne Routledge,wayne routledge w routledge routledge,"[""W. Routledge"",""Wayne Routledge"",""Routledge""]",England,"RM,RW,LM",Midfield,1985,,,false,[],[],England,,Hard,1297,fifa_players_csv,wayne_routledge_1985
andrew_surman_1986,Andrew Surman,andrew surman a surman surman,"[""A. Surman"",""Andrew Surman"",""Surman""]",England,"CM,CDM",Midfield,1986,,,false,[],[],England,,Hard,1296,fifa_players_csv,andrew_surman_1986
bogdan_butko_1991,Bogdan Butko,bogdan butko b butko butko,"[""B. Butko"",""Bogdan Butko"",""Butko""]",Ukraine,RB,Defence,1991,,,false,[],[],Ukraine,,Hard,1296,fifa_players_csv,bogdan_butko_1991
bruno_eduardo_regufe_alves_1981,Bruno Eduardo Regufe Alves,bruno eduardo regufe alves bruno alves alves,"[""Bruno Alves"",""Bruno Eduardo Regufe Alves"",""Alves""]",Portugal,CB,Defence,1981,,,false,[],[],Portugal,,Hard,1296,fifa_players_csv,bruno_eduardo_regufe_alves_1981
daniel_alejandro_torres_rojas_1989,Daniel Alejandro Torres Rojas,daniel alejandro torres rojas d torres rojas,"[""D. Torres"",""Daniel Alejandro Torres Rojas"",""Rojas""]",Colombia,"CDM,CM",Midfield,1989,,,false,[],[],Colombia,,Hard,1296,fifa_players_csv,daniel_alejandro_torres_rojas_1989
david_timor_copovi_1989,David Timor Copoví,david timor copovi timor copovi,"[""Timor"",""David Timor Copoví"",""Copoví""]",Spain,"CDM,CM,CB",Midfield,1989,,,false,[],[],Spain,,Hard,1296,fifa_players_csv,david_timor_copovi_1989
diego_martin_rodriguez_berrini_1989,Diego Martín Rodríguez Berrini,diego martin rodriguez berrini d rodriguez berrini,"[""D. Rodríguez"",""Diego Martín Rodríguez Berrini"",""Berrini""]",Uruguay,"CDM,CM",Midfield,1989,,,false,[],[],Uruguay,,Hard,1296,fifa_players_csv,diego_martin_rodriguez_berrini_1989
erick_sebastiao_laforte_medeiros_1992,Erick Sebastião Laforte Medeiros,erick sebastiao laforte medeiros lafortiscinho medeiros,"[""Lafortiscinho"",""Erick Sebastião Laforte Medeiros"",""Medeiros""]",Brazil,LB,Defence,1992,,,false,[],[],Brazil,,Hard,1296,fifa_players_csv,erick_sebastiao_laforte_medeiros_1992
florent_hanin_1990,Florent  Hanin,florent hanin f hanin hanin,"[""F. Hanin"",""Florent Hanin"",""Hanin""]",France,LB,Defence,1990,,,false,[],[],France,,Hard,1296,fifa_players_csv,florent_hanin_1990
fouad_bachirou_1990,Fouad Bachirou,fouad bachirou f bachirou bachirou,"[""F. Bachirou"",""Fouad Bachirou"",""Bachirou""]",Comoros,"CDM,CM",Midfield,1990,,,false,[],[],Comoros,,Hard,1296,fifa_players_csv,fouad_bachirou_1990
gonzalo_montiel_1997,Gonzalo Montiel,gonzalo montiel g montiel montiel,"[""G. Montiel"",""Gonzalo Montiel"",""Montiel""]",Argentina,"RB,CB",Defence,1997,,,false,[],[],Argentina,,Hard,1296,fifa_players_csv,gonzalo_montiel_1997
joaquin_navarro_jimenez_1990,Joaquín Navarro Jiménez,joaquin navarro jimenez ximo navarro jimenez,"[""Ximo Navarro"",""Joaquín Navarro Jiménez"",""Jiménez""]",Spain,"CB,RB",Defence,1990,,,false,[],[],Spain,,Hard,1296,fifa_players_csv,joaquin_navarro_jimenez_1990
manuel_gulde_1991,Manuel Gulde,manuel gulde m gulde gulde,"[""M. Gulde"",""Manuel Gulde"",""Gulde""]",Germany,CB,Defence,1991,,,false,[],[],Germany,,Hard,1296,fifa_players_csv,manuel_gulde_1991
marvin_zeegelaar_1990,Marvin Zeegelaar,marvin zeegelaar m zeegelaar zeegelaar,"[""M. Zeegelaar"",""Marvin Zeegelaar"",""Zeegelaar""]",Netherlands,"LB,LWB",Defence,1990,,,false,[],[],Netherlands,,Hard,1296,fifa_players_csv,marvin_zeegelaar_1990
mateo_pavlovic_1990,Mateo Pavlović,mateo pavlovic m pavlovic pavlovic,"[""M. Pavlović"",""Mateo Pavlović"",""Pavlović""]",Croatia,CB,Defence,1990,,,false,[],[],Croatia,,Hard,1296,fifa_players_csv,mateo_pavlovic_1990
nuno_miguel_ribeiro_da_cruz_jeronimo_sequeira_1990,Nuno Miguel Ribeiro da Cruz Jerónimo Sequeira,nuno miguel ribeiro da cruz jeronimo sequeira sequeira,"[""Sequeira"",""Nuno Miguel Ribeiro da Cruz Jerónimo Sequeira""]",Portugal,LB,Defence,1990,,,false,[],[],Portugal,,Hard,1296,fifa_players_csv,nuno_miguel_ribeiro_da_cruz_jeronimo_sequeira_1990
pedro_miguel_braga_rebocho_1995,Pedro Miguel Braga Rebocho,pedro miguel braga rebocho pedro rebocho rebocho,"[""Pedro Rebocho"",""Pedro Miguel Braga Rebocho"",""Rebocho""]",Portugal,LB,Defence,1995,,,false,[],[],Portugal,,Hard,1296,fifa_players_csv,pedro_miguel_braga_rebocho_1995
sergio_cordova_1997,Sergio Córdova,sergio cordova s cordova cordova,"[""S. Córdova"",""Sergio Córdova"",""Córdova""]",Venezuela,ST,Attack,1997,,,false,[],[],Venezuela,,Hard,1296,fifa_players_csv,sergio_cordova_1997
silas_enaldo_barros_de_almeida_1992,Silas Enaldo Barros de Almeida,silas enaldo barros de almeida silas almeim almeida,"[""Silas Almeim"",""Silas Enaldo Barros de Almeida"",""Almeida""]",Brazil,"LB,LM",Defence,1992,,,false,[],[],Brazil,,Hard,1296,fifa_players_csv,silas_enaldo_barros_de_almeida_1992
thomas_toure_1993,Thomas Touré,thomas toure t toure toure,"[""T. Touré"",""Thomas Touré"",""Touré""]",Ivory Coast,"LM,ST,RM,CAM",Midfield,1993,,,false,[],[],Côte d'Ivoire,,Hard,1296,fifa_players_csv,thomas_toure_1993
valentin_rosier_1996,Valentin Rosier,valentin rosier v rosier rosier,"[""V. Rosier"",""Valentin Rosier"",""Rosier""]",France,"RB,RWB",Defence,1996,,,false,[],[],France,,Hard,1296,fifa_players_csv,valentin_rosier_1996
adrien_tameze_1994,Adrien Tameze,adrien tameze a tameze tameze,"[""A. Tameze"",""Adrien Tameze"",""Tameze""]",France,"CM,CDM",Midfield,1994,,,false,[],[],France,,Hard,1295,fifa_players_csv,adrien_tameze_1994
agustin_daniel_rossi_1995,Agustín Daniel Rossi,agustin daniel rossi a rossi rossi,"[""A. Rossi"",""Agustín Daniel Rossi"",""Rossi""]",Argentina,GK,Goalkeeper,1995,,,false,[],[],Argentina,,Hard,1295,fifa_players_csv,agustin_daniel_rossi_1995
emiliano_velazquez_1994,Emiliano Velázquez,emiliano velazquez e velazquez velazquez,"[""E. Velázquez"",""Emiliano Velázquez"",""Velázquez""]",Uruguay,CB,Defence,1994,,,false,[],[],Uruguay,,Hard,1295,fifa_players_csv,emiliano_velazquez_1994
florent_hadergjonaj_1994,Florent Hadergjonaj,florent hadergjonaj f hadergjonaj hadergjonaj,"[""F. Hadergjonaj"",""Florent Hadergjonaj"",""Hadergjonaj""]",Switzerland,"RWB,RB",Defence,1994,,,false,[],[],Switzerland,,Hard,1295,fifa_players_csv,florent_hadergjonaj_1994
jack_stephens_1994,Jack Stephens,jack stephens j stephens stephens,"[""J. Stephens"",""Jack Stephens"",""Stephens""]",England,CB,Defence,1994,,,false,[],[],England,,Hard,1295,fifa_players_csv,jack_stephens_1994
